Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Relative Humidity,Solar Zenith Angle,Precipitation,Pressure,Wind Speed,Dew Point
2014,1,2,16,30,5.4,14,14,0,81.47,86.27,1.9000000000000001,1011,1,2.5
2014,1,2,17,30,6.800000000000001,69,95,141,82.28,79.39,1.9000000000000001,1011,1,4
2014,1,2,18,30,8,25,25,0,80.58,74.17,1.8,1011,1,4.9
2014,1,2,19,30,8.9,16,16,0,79.9,71.10000000000001,1.8,1010,1.1,5.6000000000000005
2014,1,2,20,30,9.200000000000001,11,11,0,79.47,70.52,1.9000000000000001,1009,1.2000000000000002,5.800000000000001
2014,1,2,21,30,8.9,80,80,0,80.62,72.48,2,1008,1.2000000000000002,5.7
2014,1,2,22,30,8.5,12,12,0,82.67,76.78,2.1,1007,1.2000000000000002,5.7
2014,1,2,23,30,8.200000000000001,15,15,0,83.89,82.99,2.2,1007,1.2000000000000002,5.6000000000000005
2014,1,3,0,30,7.7,0,0,0,87.93,90.88,2.3000000000000003,1006,1.2000000000000002,5.800000000000001
2014,1,3,1,30,7.5,0,0,0,91.28,99.74000000000001,2.3000000000000003,1006,1.2000000000000002,6.2
2014,1,3,2,30,7.300000000000001,0,0,0,93.34,109.33,2.3000000000000003,1006,1,6.300000000000001
2014,1,3,3,30,6.9,0,0,0,95.23,119.32000000000001,2.1,1006,0.9,6.2
2014,1,3,4,30,6.2,0,0,0,97.95,129.4,1.8,1006,0.8,5.9
2014,1,3,5,30,5.4,0,0,0,98.09,139.11,1.3,1007,0.8,5.1000000000000005
2014,1,3,6,30,4.9,0,0,0,96.28,147.70000000000002,0.9,1008,1,4.4
2014,1,3,7,30,4.6000000000000005,0,0,0,95.85000000000001,153.71,0.7000000000000001,1009,1,4
2014,1,3,8,30,4.2,0,0,0,95.32000000000001,154.99,0.7000000000000001,1009,1,3.5
2014,1,3,9,30,3.6,0,0,0,95.52,150.89000000000001,0.6000000000000001,1010,1,3
2014,1,3,10,30,2.8000000000000003,0,0,0,95.84,143.25,0.6000000000000001,1011,1.1,2.2
2014,1,3,11,30,2.2,0,0,0,95.8,133.92000000000002,0.6000000000000001,1011,1.1,1.6
2014,1,3,12,30,1.7000000000000002,0,0,0,97.28,123.94,0.6000000000000001,1012,1,1.3
2014,1,3,13,30,1.3,0,0,0,97.74000000000001,113.85000000000001,0.6000000000000001,1012,1,1
2014,1,3,14,30,1,0,0,0,97.47,104.03,0.7000000000000001,1013,1,0.6000000000000001
2014,1,3,15,30,1.2000000000000002,0,0,0,94.22,94.79,0.7000000000000001,1013,0.9,0.4
2014,1,3,16,30,2,11,11,0,92.02,86.25,0.8,1014,0.8,0.8
2014,1,3,17,30,2.9000000000000004,39,161,662,91.93,79.35000000000001,0.8,1014,0.7000000000000001,1.7000000000000002
2014,1,3,18,30,3.8000000000000003,48,258,765,89.56,74.11,0.9,1015,0.7000000000000001,2.2
2014,1,3,19,30,4.800000000000001,53,317,811,87.03,71.02,0.9,1015,0.6000000000000001,2.8000000000000003
2014,1,3,20,30,5.6000000000000005,54,328,818,84.24,70.42,0.9,1014,0.5,3.1
2014,1,3,21,30,6,52,291,788,82.96000000000001,72.36,0.9,1015,0.4,3.3000000000000003
2014,1,3,22,30,5.7,45,211,717,86.26,76.65,0.8,1015,0.30000000000000004,3.6
2014,1,3,23,30,5.300000000000001,43,44,10,81.68,82.85000000000001,0.8,1016,0.30000000000000004,2.4000000000000004
2014,1,4,0,30,3.5,0,0,0,84.38,90.12,0.7000000000000001,1016,0.5,1.1
2014,1,4,1,30,2.7,0,0,0,88.11,99.59,0.7000000000000001,1017,0.8,0.9
2014,1,4,2,30,2,0,0,0,91.12,109.18,0.7000000000000001,1018,0.9,0.7000000000000001
2014,1,4,3,30,1.5,0,0,0,92.48,119.18,0.7000000000000001,1018,1,0.4
2014,1,4,4,30,1.2000000000000002,0,0,0,92.82000000000001,129.25,0.6000000000000001,1019,1,0.2
2014,1,4,5,30,1,0,0,0,92.41,138.97,0.6000000000000001,1020,1,-0.1
2014,1,4,6,30,0.8,0,0,0,93.31,147.56,0.6000000000000001,1020,1,-0.2
2014,1,4,7,30,0.30000000000000004,0,0,0,95.58,153.58,0.6000000000000001,1021,1,-0.30000000000000004
2014,1,4,8,30,0,0,0,0,96.35000000000001,154.9,0.6000000000000001,1021,1.1,-0.5
2014,1,4,9,30,0.1,0,0,0,95.63,150.85,0.6000000000000001,1021,1.2000000000000002,-0.5
2014,1,4,10,30,0.30000000000000004,0,0,0,95.14,143.23,0.6000000000000001,1021,1.2000000000000002,-0.4
2014,1,4,11,30,0.4,0,0,0,94.46000000000001,133.92000000000002,0.6000000000000001,1021,1.1,-0.4
2014,1,4,12,30,0.6000000000000001,0,0,0,92.48,123.94,0.6000000000000001,1021,1.1,-0.5
2014,1,4,13,30,0.7000000000000001,0,0,0,90.9,113.86,0.6000000000000001,1022,1,-0.6000000000000001
2014,1,4,14,30,0.6000000000000001,0,0,0,89.64,104.03,0.6000000000000001,1022,0.9,-0.9
2014,1,4,15,30,0.7000000000000001,0,0,0,87.11,94.77,0.6000000000000001,1022,0.9,-1.2000000000000002
2014,1,4,16,30,1.8,20,49,436,81.27,86.22,0.6000000000000001,1023,0.6000000000000001,-1.1
2014,1,4,17,30,3.7,37,166,695,84.12,79.3,0.6000000000000001,1023,0.5,1.3
2014,1,4,18,30,5.1000000000000005,44,265,806,79.97,74.04,0.6000000000000001,1023,0.6000000000000001,1.9000000000000001
2014,1,4,19,30,5.800000000000001,46,325,855,70.42,70.93,0.6000000000000001,1023,0.7000000000000001,0.8
2014,1,4,20,30,6,48,338,862,63.1,70.31,0.6000000000000001,1023,0.7000000000000001,-0.5
2014,1,4,21,30,5.7,46,301,834,62.42,72.24,0.6000000000000001,1023,0.6000000000000001,-0.9
2014,1,4,22,30,4.3,40,218,763,72.56,76.51,0.6000000000000001,1023,0.6000000000000001,-0.2
2014,1,4,23,30,3.2,28,105,601,75.92,82.7,0.6000000000000001,1022,0.7000000000000001,-0.6000000000000001
2014,1,5,0,30,0.2,0,0,0,80.27,89.98,0.6000000000000001,1022,1.1,-2.8000000000000003
2014,1,5,1,30,-0.30000000000000004,0,0,0,81.9,99.44,0.6000000000000001,1023,1.1,-3
2014,1,5,2,30,-0.4,0,0,0,82.27,109.03,0.6000000000000001,1023,1,-3.1
2014,1,5,3,30,-0.5,0,0,0,82.11,119.03,0.6000000000000001,1023,1,-3.2
2014,1,5,4,30,-0.5,0,0,0,80.83,129.1,0.7000000000000001,1023,1,-3.4000000000000004
2014,1,5,5,30,-0.5,0,0,0,78.97,138.82,0.7000000000000001,1023,1,-3.7
2014,1,5,6,30,-0.4,0,0,0,76.69,147.41,0.7000000000000001,1023,1,-4
2014,1,5,7,30,-0.5,0,0,0,76.01,153.44,0.7000000000000001,1023,1,-4.2
2014,1,5,8,30,-0.7000000000000001,0,0,0,76.46000000000001,154.8,0.7000000000000001,1023,1,-4.3
2014,1,5,9,30,-0.8,0,0,0,76.71000000000001,150.8,0.7000000000000001,1023,0.9,-4.4
2014,1,5,10,30,-0.8,0,0,0,75.99,143.21,0.7000000000000001,1023,0.9,-4.5
2014,1,5,11,30,-0.7000000000000001,0,0,0,74.71000000000001,133.91,0.7000000000000001,1023,0.9,-4.6000000000000005
2014,1,5,12,30,-0.9,0,0,0,75.7,123.94,0.7000000000000001,1023,0.8,-4.7
2014,1,5,13,30,-1.3,0,0,0,77.97,113.86,0.7000000000000001,1023,0.7000000000000001,-4.6000000000000005
2014,1,5,14,30,-1.7000000000000002,0,0,0,80.88,104.02,0.7000000000000001,1023,0.6000000000000001,-4.6000000000000005
2014,1,5,15,30,-1.2000000000000002,0,0,0,79.31,94.75,0.8,1024,0.5,-4.3
2014,1,5,16,30,0.5,20,48,425,74.31,86.18,0.8,1024,0.4,-3.5
2014,1,5,17,30,2.4000000000000004,37,164,681,70.7,79.25,0.8,1024,0.4,-2.4000000000000004
2014,1,5,18,30,4.1000000000000005,48,264,782,66.65,73.96000000000001,0.8,1024,0.4,-1.6
2014,1,5,19,30,5.300000000000001,52,322,823,64.08,70.83,0.9,1023,0.4,-0.9
2014,1,5,20,30,6,53,335,830,64.9,70.19,0.9,1023,0.4,-0.1
2014,1,5,21,30,5.9,101,223,396,69.46000000000001,72.10000000000001,0.9,1022,0.4,0.7000000000000001
2014,1,5,22,30,4.3,44,217,733,84.05,76.36,0.9,1022,0.5,1.8
2014,1,5,23,30,3.1,46,62,118,85.88,82.55,0.9,1022,0.5,1
2014,1,6,0,30,0.7000000000000001,0,0,0,92.49,89.86,0.8,1021,0.7000000000000001,-0.4
2014,1,6,1,30,0.5,0,0,0,93.78,99.29,0.8,1021,0.7000000000000001,-0.4
2014,1,6,2,30,0.4,0,0,0,94.77,108.88,0.8,1021,0.6000000000000001,-0.30000000000000004
2014,1,6,3,30,0.1,0,0,0,95.75,118.87,0.8,1021,0.6000000000000001,-0.5
2014,1,6,4,30,0.1,0,0,0,94.44,128.95,0.8,1020,0.5,-0.7000000000000001
2014,1,6,5,30,0.1,0,0,0,93.73,138.66,0.8,1020,0.4,-0.8
2014,1,6,6,30,0.2,0,0,0,92.78,147.26,0.8,1019,0.5,-0.8
2014,1,6,7,30,0.4,0,0,0,90.86,153.3,0.8,1019,0.5,-0.9
2014,1,6,8,30,0.2,0,0,0,89.3,154.70000000000002,0.8,1018,0.5,-1.4000000000000001
2014,1,6,9,30,-0.30000000000000004,0,0,0,89.29,150.74,0.8,1018,0.5,-1.8
2014,1,6,10,30,-0.2,0,0,0,91.11,143.18,0.9,1017,0.5,-1.5
2014,1,6,11,30,-0.1,0,0,0,91.17,133.9,0.9,1017,0.4,-1.4000000000000001
2014,1,6,12,30,-0.1,0,0,0,89.62,123.94,0.9,1016,0.30000000000000004,-1.6
2014,1,6,13,30,-0.4,0,0,0,90.95,113.85000000000001,1,1016,0.30000000000000004,-1.7000000000000002
2014,1,6,14,30,-0.6000000000000001,0,0,0,90.22,104.01,1,1016,0.30000000000000004,-2
2014,1,6,15,30,0,0,0,0,85.96000000000001,94.73,1,1015,0.30000000000000004,-2.1
2014,1,6,16,30,1.3,22,22,0,80.2,86.15,0.9,1016,0.2,-1.7000000000000002
2014,1,6,17,30,2.5,70,95,133,78.11,79.19,0.9,1015,0.2,-0.9
2014,1,6,18,30,3.5,102,179,281,77.62,73.88,0.8,1015,0.2,0
2014,1,6,19,30,4.3,136,177,122,78.21000000000001,70.73,0.8,1014,0.30000000000000004,0.8
2014,1,6,20,30,4.6000000000000005,139,162,68,79.76,70.07000000000001,0.8,1014,0.4,1.4000000000000001
2014,1,6,21,30,4.9,57,57,0,79.09,71.96000000000001,0.8,1013,0.4,1.6
2014,1,6,22,30,4.7,61,61,0,81.68,76.21000000000001,1,1013,0.6000000000000001,1.8
2014,1,6,23,30,4.4,16,16,0,78.77,82.4,1,1013,0.7000000000000001,1
2014,1,7,0,30,3.4000000000000004,0,0,0,80.23,89.74,1.4000000000000001,1013,0.8,0.30000000000000004
2014,1,7,1,30,3.6,0,0,0,78.45,99.13,1.5,1013,0.9,0.2
2014,1,7,2,30,3.5,0,0,0,78.04,108.72,1.6,1013,0.9,0
2014,1,7,3,30,3.3000000000000003,0,0,0,81.28,118.72,1.7000000000000002,1013,0.9,0.4
2014,1,7,4,30,3.1,0,0,0,84.69,128.79,1.7000000000000002,1013,0.9,0.8
2014,1,7,5,30,2.8000000000000003,0,0,0,87.47,138.5,1.7000000000000002,1012,0.8,0.9
2014,1,7,6,30,2.8000000000000003,0,0,0,87.78,147.1,1.7000000000000002,1012,0.8,1
2014,1,7,7,30,3.1,0,0,0,87.92,153.16,1.7000000000000002,1012,0.8,1.3
2014,1,7,8,30,3.4000000000000004,0,0,0,89.17,154.58,1.8,1012,0.8,1.8
2014,1,7,9,30,3.7,0,0,0,90.57000000000001,150.67000000000002,1.7000000000000002,1011,0.7000000000000001,2.3000000000000003
2014,1,7,10,30,4.1000000000000005,0,0,0,90.83,143.15,1.7000000000000002,1011,0.7000000000000001,2.7
2014,1,7,11,30,4.5,0,0,0,91.15,133.88,1.7000000000000002,1011,0.8,3.2
2014,1,7,12,30,4.9,0,0,0,91.67,123.92,1.8,1010,0.8,3.7
2014,1,7,13,30,5.1000000000000005,0,0,0,93.06,113.83,1.8,1010,0.8,4.1000000000000005
2014,1,7,14,30,5.1000000000000005,0,0,0,94.12,103.98,1.9000000000000001,1009,0.7000000000000001,4.2
2014,1,7,15,30,5.1000000000000005,0,0,0,94.09,94.7,1.9000000000000001,1009,0.7000000000000001,4.2
2014,1,7,16,30,5.4,8,8,0,92.87,86.10000000000001,2,1009,0.7000000000000001,4.3
2014,1,7,17,30,5.9,10,10,0,93.81,79.13,2,1009,0.7000000000000001,5
2014,1,7,18,30,6.2,12,12,0,94.60000000000001,73.79,2,1009,0.7000000000000001,5.4
2014,1,7,19,30,6.300000000000001,35,35,0,95.61,70.62,2,1009,0.7000000000000001,5.7
2014,1,7,20,30,6.1000000000000005,103,103,0,96,69.93,1.9000000000000001,1008,0.7000000000000001,5.5
2014,1,7,21,30,5.800000000000001,105,105,0,95.27,71.82000000000001,1.8,1008,0.8,5.1000000000000005
2014,1,7,22,30,5.6000000000000005,92,103,45,94.81,76.06,1.7000000000000002,1008,0.8,4.800000000000001
2014,1,7,23,30,5.6000000000000005,16,16,0,93.97,82.24,1.7000000000000002,1008,0.8,4.7
2014,1,8,0,30,5.4,0,0,0,94.62,89.61,1.6,1008,0.8,4.6000000000000005
2014,1,8,1,30,5.300000000000001,0,0,0,94.95,98.97,1.7000000000000002,1008,0.8,4.6000000000000005
2014,1,8,2,30,5.1000000000000005,0,0,0,95.59,108.56,1.7000000000000002,1008,0.8,4.5
2014,1,8,3,30,5,0,0,0,95.65,118.56,1.7000000000000002,1008,0.8,4.4
2014,1,8,4,30,5,0,0,0,95.57000000000001,128.63,1.7000000000000002,1008,0.8,4.4
2014,1,8,5,30,5.1000000000000005,0,0,0,95.09,138.34,1.7000000000000002,1008,0.8,4.4
2014,1,8,6,30,5.2,0,0,0,94.99,146.94,1.7000000000000002,1008,0.8,4.5
2014,1,8,7,30,5.2,0,0,0,95.62,153,1.7000000000000002,1008,0.8,4.6000000000000005
2014,1,8,8,30,5.4,0,0,0,95,154.46,1.7000000000000002,1008,0.8,4.7
2014,1,8,9,30,5.5,0,0,0,95.32000000000001,150.6,1.7000000000000002,1008,0.9,4.800000000000001
2014,1,8,10,30,5.7,0,0,0,95.23,143.11,1.7000000000000002,1008,0.9,5
2014,1,8,11,30,5.9,0,0,0,95.06,133.86,1.7000000000000002,1007,0.9,5.2
2014,1,8,12,30,6,0,0,0,95.64,123.9,1.7000000000000002,1007,0.8,5.4
2014,1,8,13,30,6.300000000000001,0,0,0,94.72,113.81,1.7000000000000002,1006,0.9,5.5
2014,1,8,14,30,6.6000000000000005,0,0,0,95.31,103.96000000000001,1.7000000000000002,1006,1,5.9
2014,1,8,15,30,6.7,0,0,0,95.68,94.66,1.7000000000000002,1005,0.9,6.1000000000000005
2014,1,8,16,30,6.9,9,9,0,94.7,86.05,1.8,1005,0.9,6.1000000000000005
2014,1,8,17,30,7.2,19,19,0,94.05,79.05,1.9000000000000001,1004,1,6.300000000000001
2014,1,8,18,30,7.6000000000000005,20,20,0,93.52,73.7,1.9000000000000001,1003,1.1,6.6000000000000005
2014,1,8,19,30,8,48,48,0,92.73,70.5,1.9000000000000001,1002,1.1,6.9
2014,1,8,20,30,8.3,79,79,0,92.72,69.8,1.8,1000,1.2000000000000002,7.2
2014,1,8,21,30,8.200000000000001,34,34,0,93.96000000000001,71.66,1.8,999,1.1,7.300000000000001
2014,1,8,22,30,7.7,11,11,0,94.10000000000001,75.9,1.8,997,1.2000000000000002,6.800000000000001
2014,1,8,23,30,7.5,18,18,0,92.91,82.08,1.8,997,1.3,6.4
2014,1,9,0,30,7.4,0,0,0,93.34,89.47,1.6,997,1.4000000000000001,6.4
2014,1,9,1,30,7.5,0,0,0,94.10000000000001,98.8,1.6,997,1.4000000000000001,6.6000000000000005
2014,1,9,2,30,7.4,0,0,0,95.28,108.39,1.5,998,1.4000000000000001,6.7
2014,1,9,3,30,6.9,0,0,0,96,118.39,1.4000000000000001,998,1.3,6.300000000000001
2014,1,9,4,30,6.4,0,0,0,94.88,128.46,1.3,999,1.2000000000000002,5.6000000000000005
2014,1,9,5,30,6,0,0,0,94.31,138.17000000000002,1.2000000000000002,1000,1.1,5.2
2014,1,9,6,30,5.6000000000000005,0,0,0,93.98,146.77,1,1001,1.1,4.7
2014,1,9,7,30,5,0,0,0,95.11,152.84,1,1003,1,4.3
2014,1,9,8,30,4.5,0,0,0,95.11,154.33,0.9,1004,1,3.8000000000000003
2014,1,9,9,30,4,0,0,0,95.51,150.51,0.9,1005,0.9,3.3000000000000003
2014,1,9,10,30,3.6,0,0,0,95.07000000000001,143.06,0.9,1006,0.8,2.9000000000000004
2014,1,9,11,30,3.1,0,0,0,95.54,133.83,0.8,1006,0.9,2.5
2014,1,9,12,30,3,0,0,0,94.17,123.88000000000001,0.8,1006,0.9,2.2
2014,1,9,13,30,3.1,0,0,0,95.26,113.78,0.9,1007,0.9,2.4000000000000004
2014,1,9,14,30,3.4000000000000004,0,0,0,94.91,103.92,1,1007,0.9,2.7
2014,1,9,15,30,3.6,0,0,0,95.08,94.61,1.1,1007,0.9,2.9000000000000004
2014,1,9,16,30,4,13,13,0,93.9,85.99,1.2000000000000002,1008,1,3.1
2014,1,9,17,30,4.6000000000000005,29,29,0,93.10000000000001,78.97,1.3,1007,1,3.6
2014,1,9,18,30,5.2,82,82,0,92.94,73.59,1.4000000000000001,1006,1.1,4.2
2014,1,9,19,30,5.7,36,36,0,93.01,70.37,1.5,1005,1.2000000000000002,4.7
2014,1,9,20,30,6.1000000000000005,91,91,0,92.7,69.65,1.5,1003,1.4000000000000001,5
2014,1,9,21,30,6.1000000000000005,63,63,0,92.83,71.5,1.6,1002,1.6,5
2014,1,9,22,30,5.800000000000001,68,68,0,91.93,75.73,1.5,1001,1.7000000000000002,4.6000000000000005
2014,1,9,23,30,5.5,48,48,0,90.7,81.91,1.5,1000,1.7000000000000002,4.1000000000000005
2014,1,10,0,30,5.6000000000000005,0,0,0,90.43,89.32000000000001,1.3,999,1.6,4.2
2014,1,10,1,30,6.2,0,0,0,90.93,98.63,1.3,999,1.4000000000000001,4.800000000000001
2014,1,10,2,30,6.5,0,0,0,93.2,108.22,1.3,1000,1.4000000000000001,5.5
2014,1,10,3,30,6.6000000000000005,0,0,0,93.61,118.22,1.3,1000,1.4000000000000001,5.6000000000000005
2014,1,10,4,30,6.6000000000000005,0,0,0,93.41,128.29,1.3,1000,1.5,5.6000000000000005
2014,1,10,5,30,6.5,0,0,0,93.66,138,1.3,1001,1.5,5.6000000000000005
2014,1,10,6,30,6.300000000000001,0,0,0,93.77,146.59,1.2000000000000002,1002,1.5,5.4
2014,1,10,7,30,6.2,0,0,0,92.45,152.67000000000002,1.2000000000000002,1003,1.5,5.1000000000000005
2014,1,10,8,30,6.2,0,0,0,92.17,154.20000000000002,1.2000000000000002,1004,1.5,5
2014,1,10,9,30,6.2,0,0,0,91.83,150.42000000000002,1.3,1005,1.5,5
2014,1,10,10,30,6.2,0,0,0,91.8,143,1.3,1006,1.5,5
2014,1,10,11,30,6.1000000000000005,0,0,0,91.82000000000001,133.79,1.4000000000000001,1006,1.5,4.9
2014,1,10,12,30,6.1000000000000005,0,0,0,91.78,123.84,1.5,1007,1.5,4.9
2014,1,10,13,30,6.1000000000000005,0,0,0,92.2,113.75,1.5,1007,1.5,4.9
2014,1,10,14,30,6,0,0,0,92.8,103.88,1.6,1007,1.5,4.9
2014,1,10,15,30,6,0,0,0,92.48,94.56,1.7000000000000002,1008,1.5,4.9
2014,1,10,16,30,6.1000000000000005,14,14,0,91.73,85.92,1.7000000000000002,1009,1.4000000000000001,4.9
2014,1,10,17,30,6.4,27,27,0,91.01,78.88,1.8,1009,1.4000000000000001,5
2014,1,10,18,30,6.800000000000001,12,12,0,90.18,73.48,1.8,1009,1.3,5.300000000000001
2014,1,10,19,30,7.1000000000000005,9,9,0,88.94,70.24,1.9000000000000001,1009,1.3,5.4
2014,1,10,20,30,7.2,26,26,0,87.56,69.5,1.9000000000000001,1008,1.2000000000000002,5.300000000000001
2014,1,10,21,30,7.2,37,37,0,86.85000000000001,71.34,2,1007,1.1,5.2
2014,1,10,22,30,6.9,25,25,0,88.7,75.55,2.1,1006,1,5.2
2014,1,10,23,30,6.6000000000000005,11,11,0,90.71000000000001,81.73,2.2,1005,0.9,5.2
2014,1,11,0,30,6.4,0,0,0,91.25,89.17,2.3000000000000003,1003,1.1,5.1000000000000005
2014,1,11,1,30,6.6000000000000005,0,0,0,90.47,98.46000000000001,2.4000000000000004,1001,1.5,5.2
2014,1,11,2,30,6.800000000000001,0,0,0,89.69,108.05,2.5,999,1.7000000000000002,5.2
2014,1,11,3,30,7.300000000000001,0,0,0,87.49,118.05,2.6,996,1.8,5.4
2014,1,11,4,30,8.1,0,0,0,85.74,128.12,2.7,995,2,5.9
2014,1,11,5,30,9.1,0,0,0,85.18,137.82,2.7,993,2.1,6.7
2014,1,11,6,30,9.9,0,0,0,86.25,146.42000000000002,2.7,991,2.2,7.7
2014,1,11,7,30,10.5,0,0,0,87.66,152.5,2.7,990,2.2,8.5
2014,1,11,8,30,10.600000000000001,0,0,0,89.63,154.05,2.6,989,2.1,9
2014,1,11,9,30,10.3,0,0,0,91.42,150.32,2.4000000000000004,989,1.9000000000000001,9
2014,1,11,10,30,9.5,0,0,0,93.64,142.94,2.1,989,1.8,8.5
2014,1,11,11,30,8.6,0,0,0,93.45,133.74,1.9000000000000001,989,1.7000000000000002,7.6000000000000005
2014,1,11,12,30,7.9,0,0,0,92.49,123.81,1.6,990,1.7000000000000002,6.800000000000001
2014,1,11,13,30,7.6000000000000005,0,0,0,92.10000000000001,113.71000000000001,1.4000000000000001,990,1.8,6.4
2014,1,11,14,30,7.2,0,0,0,92.55,103.83,1.3,990,1.8,6.1000000000000005
2014,1,11,15,30,6.9,0,0,0,91.8,94.5,1.3,990,1.9000000000000001,5.7
2014,1,11,16,30,7.1000000000000005,31,42,155,89.69,85.85000000000001,1.3,989,2.1,5.5
2014,1,11,17,30,7.4,73,103,155,89.14,78.79,1.4000000000000001,988,2.2,5.7
2014,1,11,18,30,7.7,16,16,0,87.92,73.36,1.5,987,2.3000000000000003,5.800000000000001
2014,1,11,19,30,8,30,30,0,86.82000000000001,70.10000000000001,1.4000000000000001,987,2.4000000000000004,5.9
2014,1,11,20,30,8.1,144,167,63,86.9,69.34,1.3,986,2.4000000000000004,6.1000000000000005
2014,1,11,21,30,7.9,11,11,0,87.54,71.17,1.3,986,2.4000000000000004,6
2014,1,11,22,30,7.4,31,31,0,88.55,75.38,1.3,986,2.2,5.6000000000000005
2014,1,11,23,30,7,53,73,136,88.78,81.56,1.3,986,2.1,5.300000000000001
2014,1,12,0,30,6.6000000000000005,0,0,0,90.18,89.01,1.3,987,2,5.1000000000000005
2014,1,12,1,30,6.6000000000000005,0,0,0,90.17,98.28,1.3,988,1.9000000000000001,5.1000000000000005
2014,1,12,2,30,6.5,0,0,0,90.52,107.87,1.2000000000000002,990,1.7000000000000002,5.1000000000000005
2014,1,12,3,30,6.300000000000001,0,0,0,89.84,117.88,1.1,993,1.5,4.800000000000001
2014,1,12,4,30,5.9,0,0,0,89.69,127.95,1.1,995,1.4000000000000001,4.3
